id,geometry,...1,name,distance,variable,interval,period_op,file,month,year,min_diff,mean_diff,max_diff
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,7,2022,0.4490141868591313,0.5151187539581326,0.46006345748901367
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,7,2023,0.9141144752502441,0.1769572140709048,0.005542755126951349
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,8,2020,0.5394198894500732,0.49718200559577674,0.3564271926879883
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,8,2021,0.5499622821807861,0.5066865094566859,0.3926982879638672
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,8,2022,0.5196013450622559,0.5157861666333297,0.42313289642333984
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,8,2023,0.6737585067749023,0.579113445455028,0.11373138427734375
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,9,2020,0.5820474624633789,0.4713395536773737,0.30318641662597656
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,9,2021,0.6010692119598389,0.5026127698520826,0.2802715301513672
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,9,2022,0.5790488719940186,0.5059640104571974,0.40993738174438477
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,9,2023,0.9058809280395508,0.5713915149370834,0.24405527114868164
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,10,2020,0.5638992786407471,0.41742042684426917,0.1962580680847168
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,10,2021,0.6257660388946533,0.4967717437814638,0.287503719329834
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,10,2022,0.7063553333282475,0.4805979545238195,0.23563051223754883
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,10,2023,1.1234288215637207,0.5079368556378991,0.08150529861450284
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,11,2020,0.771254301071167,0.4915470143159224,0.14504384994506836
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,11,2021,0.7881226539611816,0.509503960609436,0.4227614402770996
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,11,2022,0.9712710380554199,0.5438886323736778,0.21203279495239258
4,"c(-121.297613237431, -121.298616551062, -121.298149151025, -121.296733566426, -121.296117801363, -121.296725900814, -121.297294243722, -121.297513611834, -121.296343107386, -121.294348814227, -121.291844402365, -121.290946216684, -121.291618452807, -121.293864099825, -121.294554707124, -121.296545080505, -121.298139651906, -121.301384814165, -121.302996934535, -121.304015852785, -121.305593529836, -121.308379731229, 37.7261848833098, 37.7275288966749, 37.7292884381334, 37.7311826122046, 37.7327724356237, 
37.7355171870974, 37.7373191573015, 37.7383881423392, 37.7402583782499, 37.7420727292334, 37.7448932732295, 37.7467948679419, 37.7480627152417, 37.7512432467983, 37.7517147306556, 37.7514029017961, 37.7510386250011, 37.7505058466718, 37.7506966393078, 37.7525874722495, 37.7597879312928, 37.7601658413879)",29,DVI,12870,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,11,2023,0.855865478515625,0.5423241315616503,0.07017850875854492
5,"c(-121.308575073609, -121.308992605184, -121.308907377886, -121.308529933131, -121.306103852686, -121.305935278073, -121.302500155583, -121.301720346176, -121.301511853364, -121.302980827941, -121.304144608172, -121.303073625432, -121.301451616716, -121.300276534662, 37.7602483072055, 37.7620453065217, 37.7644201869821, 37.7662552182309, 37.7676762387686, 37.7676710679489, 37.7691022214753, 37.7705166422572, 37.7716508675135, 37.772787292788, 37.7739165600273, 37.7758047629684, 37.7769296049407, 
37.7776158704621)",117,PDV,0,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,5,2020,0.8464164733886719,0.5256147202785293,0.12008810043334961
5,"c(-121.308575073609, -121.308992605184, -121.308907377886, -121.308529933131, -121.306103852686, -121.305935278073, -121.302500155583, -121.301720346176, -121.301511853364, -121.302980827941, -121.304144608172, -121.303073625432, -121.301451616716, -121.300276534662, 37.7602483072055, 37.7620453065217, 37.7644201869821, 37.7662552182309, 37.7676762387686, 37.7676710679489, 37.7691022214753, 37.7705166422572, 37.7716508675135, 37.772787292788, 37.7739165600273, 37.7758047629684, 37.7769296049407, 
37.7776158704621)",117,PDV,0,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,5,2021,0.9871633052825923,0.5627678851446793,0.09493541717529297
5,"c(-121.308575073609, -121.308992605184, -121.308907377886, -121.308529933131, -121.306103852686, -121.305935278073, -121.302500155583, -121.301720346176, -121.301511853364, -121.302980827941, -121.304144608172, -121.303073625432, -121.301451616716, -121.300276534662, 37.7602483072055, 37.7620453065217, 37.7644201869821, 37.7662552182309, 37.7676762387686, 37.7676710679489, 37.7691022214753, 37.7705166422572, 37.7716508675135, 37.772787292788, 37.7739165600273, 37.7758047629684, 37.7769296049407, 
37.7776158704621)",117,PDV,0,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,5,2022,0.8526782989501953,0.5755808456770835,0.24303150177001953
5,"c(-121.308575073609, -121.308992605184, -121.308907377886, -121.308529933131, -121.306103852686, -121.305935278073, -121.302500155583, -121.301720346176, -121.301511853364, -121.302980827941, -121.304144608172, -121.303073625432, -121.301451616716, -121.300276534662, 37.7602483072055, 37.7620453065217, 37.7644201869821, 37.7662552182309, 37.7676762387686, 37.7676710679489, 37.7691022214753, 37.7705166422572, 37.7716508675135, 37.772787292788, 37.7739165600273, 37.7758047629684, 37.7769296049407, 
37.7776158704621)",117,PDV,0,stage,15MIN,inst,./output/FPV2Mb_hydro.dss,5,2023,6.771087646484375e-4,3.393651336764947e-4,0.001262664794921875
