Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,487,7.4605355,5.0049057,9.278196
2020-01-02,487,6.9255123,4.479111,9.115715
2020-01-03,487,6.72807,4.7527266,8.952549
2020-01-04,487,6.863142,4.909573,9.405754
2020-01-05,487,6.6930685,4.299931,9.219761
2020-01-06,487,6.671454,3.9453173,9.461634
2020-01-07,487,6.958298,4.0166893,9.837219
2020-01-08,487,7.2440786,3.9675386,10.263554
2020-01-09,487,7.494228,3.8091161,10.650297
2020-01-10,487,7.387084,3.6371613,10.536232
2020-01-11,487,7.481832,3.7589738,10.621363
2020-01-12,487,7.422058,3.7419434,10.598642
2020-01-13,487,7.4059243,3.7622519,10.31588
2020-01-14,487,7.339886,4.0215774,9.822597
2020-01-15,487,7.1118755,3.8869703,9.281145
2020-01-16,487,7.4881077,4.0932593,9.950558
2020-01-17,487,7.011012,4.77617,9.873883
2020-01-18,487,6.737895,4.335396,9.750295
2020-01-19,487,6.8390694,4.0958004,9.9044
2020-01-20,487,7.2276974,4.243124,10.345575
2020-01-21,487,7.525556,4.3428664,10.619213
2020-01-22,487,7.4372845,3.970293,10.499699
2020-01-23,487,7.334575,3.8723917,10.403878
2020-01-24,487,7.458502,4.002038,10.500402
2020-01-25,487,7.505556,4.100029,10.377038
2020-01-26,487,7.5307345,4.2046857,10.212939
2020-01-27,487,7.282655,4.050343,9.75084
2020-01-28,487,7.136757,4.0682764,9.340952
2020-01-29,487,7.074473,4.162075,9.012913
2020-01-30,487,6.924325,4.3551517,9.093169
2020-01-31,487,6.822904,4.6208735,9.010029
2020-02-01,487,6.8109064,5.0505934,8.856535
2020-02-02,487,7.1905417,5.2316666,9.58876
2020-02-03,487,6.9598455,4.322504,9.405112
2020-02-04,487,6.8640995,3.892153,9.411137
2020-02-05,487,7.140927,3.940433,9.905798
2020-02-06,487,7.287119,3.9139972,10.256742
2020-02-07,487,7.481112,3.9733753,10.621625
2020-02-08,487,7.5820627,3.9992957,10.877373
2020-02-09,487,7.2909403,3.5428789,10.289073
2020-02-10,487,7.2998834,3.883719,10.543951
2020-02-11,487,7.3090262,4.058124,10.159182
2020-02-12,487,7.282168,4.0647264,9.711459
2020-02-13,487,7.2799096,4.3338976,9.818685
2020-02-14,487,7.374894,5.0017004,9.9559555
2020-02-15,487,7.134189,4.6095414,10.037712
2020-02-16,487,7.1353827,4.412783,9.860319
2020-02-17,487,7.090822,4.069058,9.848324
