Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,254,14.833895,13.743139,15.518499
2020-01-02,254,13.987785,12.38635,15.30513
2020-01-03,254,13.680064,12.28763,15.298823
2020-01-04,254,13.899148,12.699288,15.889399
2020-01-05,254,13.834785,12.347481,15.7863865
2020-01-06,254,13.886188,12.198645,15.981325
2020-01-07,254,14.129882,12.359476,16.262932
2020-01-08,254,14.437707,12.3503895,16.679167
2020-01-09,254,14.756565,12.496435,17.113247
2020-01-10,254,14.587498,12.547701,16.834558
2020-01-11,254,14.615533,12.411541,16.871603
2020-01-12,254,14.513343,12.5329,16.725998
2020-01-13,254,14.445248,12.485838,16.529509
2020-01-14,254,14.39496,12.589809,16.146376
2020-01-15,254,14.136738,12.384655,15.72019
2020-01-16,254,14.360199,12.420614,15.97756
2020-01-17,254,14.131774,12.791761,15.963514
2020-01-18,254,13.803241,12.42501,15.877223
2020-01-19,254,13.977016,12.39887,16.10688
2020-01-20,254,14.382122,12.656147,16.603828
2020-01-21,254,14.700764,12.842902,16.918776
2020-01-22,254,14.693405,12.812857,16.806244
2020-01-23,254,14.506354,12.603304,16.611485
2020-01-24,254,14.540702,12.51071,16.697792
2020-01-25,254,14.617942,12.647627,16.692661
2020-01-26,254,14.590694,12.699701,16.598389
2020-01-27,254,14.391783,12.699327,16.164337
2020-01-28,254,14.186675,12.474447,15.886812
2020-01-29,254,14.118593,12.489352,15.574767
2020-01-30,254,13.9653425,12.507584,15.082746
2020-01-31,254,13.772755,12.414034,14.998636
2020-02-01,254,13.767183,12.647486,15.626726
2020-02-02,254,14.192145,12.952691,16.207996
2020-02-03,254,14.16941,12.483571,16.19812
2020-02-04,254,14.096449,12.279045,16.179613
2020-02-05,254,14.402873,12.476405,16.595818
2020-02-06,254,14.5962,12.59338,16.796473
2020-02-07,254,14.691788,12.596947,17.007872
2020-02-08,254,14.772305,12.758398,17.058458
2020-02-09,254,14.580222,12.868462,16.639566
