Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,386,13.356731,12.475406,14.228627
2020-01-02,386,12.703062,11.255962,14.141145
2020-01-03,386,12.452185,11.156097,14.009631
2020-01-04,386,12.58334,11.476861,14.364375
2020-01-05,386,12.497472,11.166681,14.245895
2020-01-06,386,12.548762,11.003994,14.411505
2020-01-07,386,12.817157,11.161478,14.732052
2020-01-08,386,13.146046,11.275572,15.124363
2020-01-09,386,13.446204,11.331762,15.514808
2020-01-10,386,13.320925,11.24776,15.296707
2020-01-11,386,13.34269,11.22525,15.305625
2020-01-12,386,13.266765,11.318274,15.201155
2020-01-13,386,13.211329,11.280405,14.997084
2020-01-14,386,13.142812,11.356549,14.6131115
2020-01-15,386,12.901616,11.192228,14.156406
2020-01-16,386,13.168378,11.202513,14.644987
2020-01-17,386,12.836721,11.578175,14.556142
2020-01-18,386,12.529071,11.268307,14.4195385
2020-01-19,386,12.701107,11.272376,14.647366
2020-01-20,386,13.111045,11.494678,15.089391
2020-01-21,386,13.4198885,11.618545,15.382791
2020-01-22,386,13.375366,11.394315,15.260702
2020-01-23,386,13.227034,11.298637,15.0858135
2020-01-24,386,13.319866,11.404793,15.163432
2020-01-25,386,13.3835745,11.461532,15.170398
2020-01-26,386,13.386015,11.536657,15.061571
2020-01-27,386,13.173908,11.5408125,14.638601
2020-01-28,386,13.085738,11.418697,14.405613
2020-01-29,386,13.096576,11.620627,14.122606
2020-01-30,386,12.925041,11.670274,14.148262
2020-01-31,386,12.708653,11.492815,14.082496
2020-02-01,386,12.5921335,11.551949,14.013245
2020-02-02,386,12.910768,11.821098,14.534224
2020-02-03,386,12.827281,11.325896,14.518007
2020-02-04,386,12.781851,11.111266,14.503461
2020-02-05,386,13.056432,11.291273,14.958113
2020-02-06,386,13.225158,11.339817,15.130338
2020-02-07,386,13.392867,11.462735,15.360852
2020-02-08,386,13.474288,11.5326805,15.439647
2020-02-09,386,13.238448,11.172647,15.000765
2020-02-10,386,13.082203,11.145586,14.970518
2020-02-11,386,13.087933,11.332064,14.74074
2020-02-12,386,13.036847,11.366049,14.408241
2020-02-13,386,13.005628,11.418763,14.485399
2020-02-14,386,13.025072,11.74779,14.645044
2020-02-15,386,12.850663,11.483006,14.667667
2020-02-16,386,12.856846,11.3789425,14.849157
2020-02-17,386,12.893499,11.199943,14.801285
2020-02-18,386,12.969655,11.142887,14.771957
2020-02-19,386,13.024964,11.176638,14.807842
2020-02-20,386,13.051165,11.175167,14.817881
2020-02-21,386,13.056711,11.269588,14.809107
2020-02-22,386,13.224942,11.50862,14.968399
2020-02-23,386,13.082114,11.191828,14.605193
2020-02-24,386,12.6524,11.06313,14.111885
2020-02-25,386,12.528298,11.030218,13.881111
2020-02-26,386,12.489191,11.010578,13.688938
2020-02-27,386,12.506318,11.107733,13.749976
2020-02-28,386,12.612834,11.305974,13.939438
2020-02-29,386,12.823196,11.687521,14.226173
2020-03-01,386,12.717436,11.3969345,14.285336
2020-03-02,386,12.5248375,11.0361805,14.066755
2020-03-03,386,12.797926,11.084772,14.434101
2020-03-04,386,12.968434,11.095335,14.645386
2020-03-05,386,13.257389,11.373311,15.007288
2020-03-06,386,13.381035,11.499292,15.1754265
2020-03-07,386,13.410504,11.47929,15.182382
2020-03-08,386,13.217437,11.419266,14.97081
2020-03-09,386,13.082409,11.351112,14.702374
2020-03-10,386,12.995194,11.461002,14.529947
2020-03-11,386,13.035791,11.4661455,14.367676
2020-03-12,386,13.113766,11.572332,14.564754
2020-03-13,386,13.441134,11.89125,15.040849
2020-03-14,386,13.375361,11.7547245,15.217295
2020-03-15,386,13.32811,11.696453,15.20726
2020-03-16,386,13.137028,11.327154,14.906099
2020-03-17,386,13.132225,11.268403,14.758519
2020-03-18,386,13.2296505,11.386455,14.808874
2020-03-19,386,13.154699,11.30755,14.676461
2020-03-20,386,12.985676,11.206074,14.431543
2020-03-21,386,12.955377,11.324404,14.439852
2020-03-22,386,12.882381,11.354294,14.279693
2020-03-23,386,13.02076,11.533216,14.399382
2020-03-24,386,12.93856,11.541063,14.187464
2020-03-25,386,12.844722,11.518507,14.113865
2020-03-26,386,12.815994,11.42234,14.21528
2020-03-27,386,12.724231,11.274006,14.190386
2020-03-28,386,12.6070175,11.080481,14.1754875
2020-03-29,386,12.6181965,11.03406,14.217117
2020-03-30,386,12.634376,10.944658,14.281652
2020-03-31,386,12.661266,10.860089,14.213776
2020-04-01,386,12.849875,10.946274,14.433094
2020-04-02,386,12.625085,10.687942,14.088333
2020-04-03,386,12.591999,10.736038,14.091651
2020-04-04,386,12.843463,11.158265,14.433687
2020-04-05,386,13.224605,11.609516,14.905504
2020-04-06,386,13.273132,11.63927,14.72889
2020-04-07,386,13.179638,11.762688,14.521154
2020-04-08,386,13.319698,11.825928,14.757877
2020-04-09,386,13.344646,11.736944,15.155077
2020-04-10,386,13.262428,11.502012,15.058825
2020-04-11,386,13.376903,11.540419,15.2522
2020-04-12,386,13.375731,11.449518,15.264302
2020-04-13,386,13.256388,11.307255,15.075562
2020-04-14,386,12.959156,10.99095,14.557711
2020-04-15,386,12.890853,10.980911,14.247647
2020-04-16,386,12.984366,11.181079,14.212257
2020-04-17,386,13.097844,11.419577,14.321417
2020-04-18,386,12.988679,11.301373,14.309717
2020-04-19,386,12.826359,11.332529,14.138785
2020-04-20,386,12.850537,11.503109,14.184928
2020-04-21,386,12.739194,11.398264,14.228086
2020-04-22,386,12.605215,11.12324,14.124371
2020-04-23,386,12.596923,11.003631,14.162578
2020-04-24,386,12.62909,10.93134,14.2620325
2020-04-25,386,12.712771,10.912691,14.344833
2020-04-26,386,12.908499,11.031056,14.566234
2020-04-27,386,12.958927,11.010016,14.715611
2020-04-28,386,12.878236,10.857908,14.570813
2020-04-29,386,12.953361,10.928171,14.564632
2020-04-30,386,12.851223,10.774101,14.349639
2020-05-01,386,12.613375,10.593289,13.949491
2020-05-02,386,12.546093,10.719408,13.836552
2020-05-03,386,12.470398,10.780636,13.732037
2020-05-04,386,12.462437,10.95601,13.825747
2020-05-05,386,12.599858,11.192223,14.058188
2020-05-06,386,12.650104,11.086346,14.428153
2020-05-07,386,12.706337,10.9152975,14.484634
2020-05-08,386,13.007527,11.087154,14.860781
2020-05-09,386,13.377984,11.347141,15.25091
2020-05-10,386,13.572318,11.495796,15.473833
2020-05-11,386,13.573699,11.502399,15.440718
2020-05-12,386,13.352738,11.277033,15.095541
2020-05-13,386,13.049293,10.951374,14.459409
2020-05-14,386,12.770747,10.778776,14.050856
2020-05-15,386,12.684348,10.792589,14.022478
2020-05-16,386,12.72147,11.104513,14.116752
2020-05-17,386,12.952334,11.569106,14.35026
2020-05-18,386,13.145481,11.698544,14.805252
2020-05-19,386,13.082241,11.4442005,14.823739
2020-05-20,386,13.048537,11.275921,14.913141
2020-05-21,386,13.155319,11.208408,14.929314
2020-05-22,386,13.301581,11.276072,15.357541
2020-05-23,386,13.232648,11.085264,15.272312
2020-05-24,386,13.286665,11.093346,15.397
2020-05-25,386,13.259316,11.029409,15.323986
2020-05-26,386,13.31145,11.086674,15.332987
2020-05-27,386,13.346663,11.134003,15.250762
2020-05-28,386,13.3713875,11.23571,15.112999
2020-05-29,386,13.422408,11.44922,14.867102
